	code	eps_x	eps_yoy	bvps	roe_x	epcf	net_profits_x	profits_yoy	distrib	report_date	roe_y	net_profit_ratio	gross_profit_rate	net_profits_y	eps_y	business_income	bips	arturnover	arturndays	inventory_turnover	inventory_days	currentasset_turnover	currentasset_days	mbrg	nprg	nav	targ	epsg	seg	currentratio	quickratio	cashratio	icratio	sheqratio	adratio	cf_sales	rateofreturn	cf_nm	cf_liabilities	cashflowratio
3253	002184	0.01	-74.89	NaN	0.25	NaN	273.78	-73.0	NaN	07-29	0.25	0.33	19.5886	2.7378	0.0112	829.3336	3.4154	1.0509	171.2818	1.8247	98.6464	0.4975	361.809	7.9331	-49.905	0.5015	13.3865	-74.8899	-1.2711	1.7806	1.3232	9.9539	189.4151	56.6809	43.3191	-0.212	-0.0805	-25.3248	-0.1859	-18.917
3254	600986	0.23	35.29	NaN	4.23	NaN	20415.87	34.44	NaN	07-29	3.47	5.41	12.8311	204.1587	0.212	3770.3113	3.9159	1.7949	100.2841	2.3222	77.5127	0.6971	258.2126	28.2524	49.2027	48.9064	18.8921	35.2941	47.3226	1.3761	1.046	34.009	-1563.9721	58.9334	41.0666	-0.046	-0.0171	-0.8035	-0.0417	-4.2376
3255	600498	0.43	16.22	NaN	6.04	NaN	44970.5	16.1	NaN	07-29	6.09	4.62	23.3621	449.705	0.4298	9721.382	9.2914	1.8366	98.0072	0.7199	250.0347	0.4523	397.966	26.0224	22.0061	6.3927	24.1081	16.2162	7.2321	1.2662	0.6614	18.2671	712.0325	30.4513	69.5487	-0.2568	-0.0934	-5.0946	-0.1342	-13.9896
3256	600566	0.72	28.39	NaN	15.61	NaN	58181.12	32.1	NaN	07-28	16.16	20.7	85.31	581.8112	0.7186	2810.1698	3.4709	1.8876	95.3592	1.9145	94.0193	1.0117	177.9184	19.3883	32.3246	12.7015	21.6457	28.3929	13.761	1.8378	1.6886	42.7094	-9938.9338	69.2204	30.7796	0.253	0.1368	1.2211	0.4443	46.7612
3257	002087	0.17	28.64	NaN	4.54	NaN	13718.4	102.07	NaN	07-28	4.46	5.31	18.8232	137.184	0.1679	2583.1839	3.1625	4.6326	38.8551	1.5645	115.0527	0.5517	326.2643	41.6555	102.0705	9.8334	3.9477	28.6371	9.1935	1.5149	1.063	46.201	255.8605	36.4794	63.5206	0.0178	0.0054	0.3352	0.0085	1.4434
3258	002767	0.11	-14.66	NaN	2.44	NaN	1640.44	-14.71	NaN	07-28	2.44	12.15	34.8089	16.4044	0.1093	134.9092	0.8993	0.7068	254.6689	2.0471	87.9293	0.188	957.4468	-2.6909	-14.7101	7.3389	8.6867	-14.6646	7.3389	6.3841	5.9782	68.7046	-402.3112	85.2064	14.7936	-0.1239	-0.0212	-1.0189	-0.1436	-14.7423
3259	000915	0.63	6.78	NaN	10.81	NaN	14673.23	38.58	NaN	07-28	10.45	16.96	68.5306	146.7323	0.6261	865.1216	3.6918	3.8039	47.3199	2.0675	87.0617	0.68	264.7059	20.8872	45.5241	17.5364	13.5672	6.7797	16.1355	3.2681	2.9483	118.0808	14657.2857	85.024	14.976	0.1051	0.0352	0.3319	0.2351	24.0618
3260	002301	0.2	66.67	NaN	6.3	NaN	8028.21	72.06	NaN	07-28	3.37	5.98	20.0089	80.2821	0.1876	1340.6223	3.1332	3.6423	49.4193	4.6554	38.6648	0.5923	303.9001	30.5547	73.3611	101.5841	35.004	66.6667	102.8288	1.5195	1.3663	90.2328	1292.0235	54.7969	45.2031	-0.1172	-0.0359	-1.934	-0.0794	-9.6071
3261	002847	0.35	-30.0	NaN	11.85	NaN	4162.02	-11.16	NaN	07-28	7.28	11.35	47.8469	41.6202	0.3356	366.6574	2.9569	9.7409	18.4788	1.736	103.6866	1.1262	159.8295	11.5198	-11.5206	93.9252	75.9598	-30.0	93.0242	2.0924	1.6411	136.3605	4500.7573	72.0436	27.9564	0.1469	0.0676	1.2992	0.2419	26.4726
3262	002402	0.12	-33.33	NaN	9.12	NaN	10195.99	70.29	NaN	07-28	8.72	11.05	22.9164	101.9599	0.1227	922.6643	1.111	2.1795	82.5877	2.6076	69.029	0.7701	233.7359	49.8463	72.9718	15.1724	22.0918	-33.3333	14.181	2.0956	1.6427	57.9361	1393.0307	65.8526	34.1474	0.0605	0.031	0.5319	0.0907	9.0777
3263	600769	0.01	-2.78	NaN	5.77	NaN	263.21	-2.06	NaN	07-28	5.6	6.32	6.1562	2.6321	0.007	41.6146	0.1109	18.8511	9.5485	16.2097	11.1045	0.5392	333.8279	242.1304	-1.5648	3.7712	6.0247	-2.7778	3.8416	1.4096	1.3388	32.2278	-5138.1034	47.6342	52.3658	-0.0051	-0.0021	-0.0807	-0.004	-0.4025
3264	002182	0.15	-31.61	NaN	6.58	NaN	9570.28	36.85	NaN	07-28	6.42	4.08	13.2823	95.7028	0.148	2344.6293	3.627	3.2536	55.3233	3.2503	55.3795	1.2676	142.0006	32.5436	36.2846	7.7691	13.964	-31.6081	12.8185	0.948	0.6185	9.5638	367.3236	40.825	59.175	0.0583	0.0374	1.444	0.0631	6.7823
3265	000989	0.42	19.27	NaN	8.39	NaN	36213.41	19.27	NaN	07-28	8.72	20.37	66.4319	362.1341	0.4165	1777.6676	2.0448	3.6769	48.9543	1.0319	174.4355	0.5855	307.4295	40.959	19.3129	9.5766	18.2815	19.2671	9.5708	3.1799	2.6158	73.2424	-2811.9362	78.687	21.313	0.1082	0.0364	0.5307	0.171	18.6286
3266	002632	0.1	163.16	NaN	4.0	NaN	5811.04	159.75	NaN	07-28	3.95	18.42	36.5556	58.1104	0.0982	315.3364	0.5329	2.6613	67.6361	1.0856	165.8069	0.4067	442.5867	35.61	177.6528	4.8752	4.9357	163.1579	4.713	6.6509	5.0547	325.9337	2322.7022	90.8216	9.1784	0.0599	0.0115	0.332	0.1253	15.679
3267	300493	0.1	-47.37	NaN	5.99	NaN	2883.53	23.77	NaN	07-28	5.99	3.47	10.8416	28.8353	0.0961	829.4787	2.7649	2.2835	78.8264	2.0529	87.6808	0.8279	217.4176	33.8232	23.4824	8.3958	56.1938	-47.3684	8.4105	1.7649	1.0921	30.3365	678.1122	45.2435	54.7565	0.0352	0.0273	1.0071	0.0499	5.0405
3268	600452	0.69	50.0	NaN	11.5	NaN	10964.0	48.48	NaN	07-28	10.89	11.17	18.3289	109.64	0.6852	981.3028	6.1331	7.6143	23.6397	1416.0867	0.1271	1.5251	118.025	48.4542	48.4813	41.6884	67.9085	50.0	41.6884	0.3585	0.3582	23.0971	901.6993	25.4386	74.5614	0.0994	0.0246	0.8893	0.033	4.5995
3269	002380	0.21	23.53	NaN	2.48	NaN	4933.25	30.88	NaN	07-28	2.47	20.78	41.9795	49.3325	0.2055	237.398	0.9891	0.5725	314.4105	0.9451	190.456	0.1303	1381.4275	23.2858	29.3018	3.6905	5.2002	23.5294	3.581	7.2213	6.6345	224.7799	-622.9802	88.3249	11.6751	0.1262	0.0132	0.6025	0.113	11.8445
3270	600022	0.07	2396.3	NaN	3.65	NaN	59558.56	2472.58	NaN	07-28	3.58	1.88	5.0964	595.5856	0.0544	31558.6598	2.8829	60.1918	2.9904	11.202	16.0686	1.8084	99.5355	43.7114	1154.6944	0.3667	-11.7796	2396.2963	-0.1926	0.8405	0.7341	46.7638	322.6561	49.1445	50.8555	0.0171	0.0114	0.8717	0.0224	2.6053
3271	600519	8.96	27.82	NaN	14.33	NaN	1125086.09	27.81	NaN	07-28	14.87	46.51	89.6187	11250.8609	8.9562	24190.0302	19.2565	NaN	NaN	0.1211	1486.3749	0.2579	697.9449	33.108	28.4438	17.3861	25.9939	27.8174	16.3803	2.3581	1.8533	178.2769	-42783.4588	65.6766	34.3234	0.2867	0.0576	0.5758	0.1678	16.791
3272	300050	0.15	36.36	NaN	3.34	NaN	7275.17	35.89	NaN	07-28	3.31	21.75	43.1242	72.7517	0.1458	334.36	0.6701	0.6262	287.4481	2.818	63.8751	0.2432	740.1316	-0.2043	27.1776	5.7645	8.4653	36.3636	5.498	4.141	3.9417	146.7873	-1510.593	86.1522	13.8478	-0.1099	-0.0144	-0.5403	-0.1038	-10.8264
3273	600774	0.04	35.48	NaN	1.27	NaN	730.2	36.43	NaN	07-28	1.27	1.5	32.5484	7.302	0.0418	485.9963	2.7838	138.5733	1.299	25.2673	7.1238	3.0881	58.2883	1.8755	51.3222	-0.0323	-0.0512	35.4839	1.178	0.1466	0.1304	10.2947	173.2786	41.5282	58.4718	0.0547	0.0161	4.9435	0.0275	3.3147
3274	002507	0.22	0.0	NaN	10.46	NaN	17195.16	48.38	NaN	07-28	10.2	21.68	46.9962	171.9516	0.2178	793.0402	1.0046	98.0374	1.836	2.0009	89.9595	0.7119	252.8445	30.5938	48.3817	18.2918	24.0591	0.0	18.2918	3.4605	2.7649	49.6072	-60666.3313	78.4691	21.5309	0.2455	0.0906	1.1323	0.4209	54.6364
3275	002735	0.24	60.0	NaN	3.87	NaN	1928.41	58.45	NaN	07-28	3.86	7.37	24.9986	19.2841	0.241	261.5483	3.2693	1.4357	125.3744	3.1213	57.6683	0.5123	351.3566	28.4063	57.9041	7.8591	10.4967	60.0	7.4647	4.1472	3.6083	89.6644	2760.6305	78.268	21.732	0.0908	0.0369	1.176	0.1696	18.7812
3276	601015	0.1	150.0	NaN	3.33	NaN	9265.06	148.6	NaN	07-28	3.27	1.81	8.671	92.6506	0.0996	5097.1606	5.4808	5.8977	30.5204	8.1995	21.9526	1.1065	162.6751	116.3901	NaN	8.3873	8.0706	150.0	12.1599	0.8611	0.7513	29.9964	304.2716	44.8426	55.1574	0.0819	0.0413	3.5834	0.0748	8.3026
3277	603919	0.39	-17.02	NaN	6.12	NaN	14180.84	23.95	NaN	07-28	8.26	19.7	63.1456	141.8084	0.3895	719.745	1.9773	80.4477	2.2375	0.7098	253.5926	0.8346	215.6722	6.815	23.9468	11.8672	0.0388	-17.0213	11.8672	1.9786	1.0085	84.3843	-24656.8554	81.7695	18.2305	-0.0774	-0.0265	-0.3929	-0.1456	-14.7781
3278	000929	0.04	-122.14	NaN	0.97	NaN	707.71	-122.13	NaN	07-28	0.97	2.13	26.677	7.0771	0.038	331.3491	1.7836	12.6825	14.1928	0.9757	184.4829	0.2867	627.834	-6.7447	NaN	-0.9234	-6.1086	-122.1383	0.2351	3.1918	2.5884	166.437	-42.1032	75.4559	24.5441	0.2663	0.0581	21.4194	0.2366	24.1754
3279	000929	0.04	-122.14	NaN	0.97	NaN	707.71	-122.13	NaN	07-28	0.97	2.13	26.677	7.0771	0.038	331.3491	1.7836	12.6825	14.1928	0.9757	184.4829	0.2867	627.834	-6.7447	NaN	-0.9234	-6.1086	-122.1383	0.2351	3.1918	2.5884	166.437	-42.1032	75.4559	24.5441	0.2663	0.0581	21.4194	0.2366	24.1754
3280	603416	0.46	-17.86	NaN	7.43	NaN	6396.38	50.94	NaN	07-28	7.34	28.79	43.9853	63.9638	0.455	222.1075	1.5801	3.3597	53.5762	1.2237	147.0949	0.264	681.8182	40.3034	50.904	141.8565	129.9333	-17.8571	141.9049	6.2744	5.3746	74.1806	-7927.7087	85.3537	14.6463	0.2216	0.0482	0.7692	0.3291	36.0225
3281	300557	0.02	-89.47	NaN	0.26	NaN	120.29	-84.91	NaN	07-28	0.26	1.58	31.5941	1.2029	0.0216	75.7822	1.3613	0.5158	348.9725	0.948	189.8734	0.1436	1253.4819	21.4528	-85.0502	71.6589	62.9766	-89.4737	69.7983	5.2102	4.5668	202.3184	1.4853	81.1097	18.8903	-1.2549	-0.171	-79.8016	-0.9053	-100.3103
3282	002549	0.02	123.16	NaN	1.49	NaN	1321.1	145.7	NaN	07-28	1.47	7.49	41.071	13.211	0.0232	176.2992	0.3109	4.2062	42.794	12.0122	14.9848	0.621	289.8551	49.7488	167.7195	3.1484	-2.8653	123.1579	3.1256	2.2936	2.2156	115.4953	1693.9286	80.6222	19.3778	0.3054	0.0475	3.8913	0.2452	42.9057
3283	600961	0.01	-50.0	NaN	4.26	NaN	686.47	-41.57	NaN	07-28	4.24	0.1	4.3887	6.8647	0.013	6572.8517	12.4613	64.8139	2.7772	3.4618	51.9961	2.2592	79.6742	16.595	-41.9828	15.2133	7.1203	-50.0	15.1313	0.6592	0.244	11.5037	112.2083	2.5467	97.4533	0.007	0.0074	6.7563	0.0076	0.9707
3284	600059	0.12	20.0	NaN	2.39	NaN	9421.23	16.27	NaN	07-28	2.41	10.48	33.7743	94.2123	0.1165	898.1407	1.1108	5.9065	30.4749	0.3112	578.4062	0.3192	563.9098	3.7655	17.3313	1.3882	0.0463	20.0	1.4214	8.1828	2.5416	95.5432	-4008.0108	92.1969	7.8031	-0.0029	-0.0006	-0.0272	-0.0077	-0.7885
3285	000928	0.2	-44.63	NaN	5.8	NaN	25149.87	8.35	NaN	07-28	5.67	7.0	13.5762	251.4987	0.2001	3591.8874	2.8582	0.5769	312.0125	1.9897	90.4659	0.2903	620.0482	-9.5532	7.7198	45.1477	6.8311	-44.629	44.8596	1.3453	1.1709	19.8179	-158.3561	32.7483	67.2517	0.1579	0.0412	2.2441	0.0612	6.2181
3286	601168	0.11	1000.0	NaN	2.25	NaN	26004.03	747.21	NaN	07-28	2.23	1.71	8.8449	260.0403	0.1091	15155.6099	6.3598	754.2915	0.2386	11.0345	16.3125	1.2675	142.0118	-0.9511	458.4856	3.1031	9.0675	1000.0	3.1172	0.9926	0.8863	47.0993	379.7033	42.1103	57.8897	-0.0043	-0.002	-0.1992	-0.0035	-0.5549
3287	300419	0.08	-50.0	NaN	2.09	NaN	3071.14	8.37	NaN	07-28	2.08	14.49	29.9746	30.7114	0.0835	211.9343	0.5762	1.8409	97.7783	0.5358	335.9462	0.2597	693.1074	28.861	8.3747	3.186	8.8903	-50.0	3.186	3.0988	1.8821	63.7862	-5073.3993	84.8476	15.1524	-0.0546	-0.0067	-0.3769	-0.0441	-4.4826
3288	600425	-0.09	-28.23	NaN	-3.12	NaN	-12288.07	-28.23	NaN	07-28	-3.17	-16.79	9.2274	-122.8807	-0.0891	731.534	0.5305	2.0353	88.4391	1.3227	136.0853	0.4519	398.3182	0.4636	NaN	-14.5668	-10.7849	-28.2258	-12.0075	0.5845	0.3997	6.6016	-56.8956	39.9464	60.0536	0.2903	0.0215	NaN	0.0358	7.4377
3289	600425	-0.09	-28.23	NaN	-3.12	NaN	-12288.07	-28.23	NaN	07-28	-3.17	-16.79	9.2274	-122.8807	-0.0891	731.534	0.5305	2.0353	88.4391	1.3227	136.0853	0.4519	398.3182	0.4636	NaN	-14.5668	-10.7849	-28.2258	-12.0075	0.5845	0.3997	6.6016	-56.8956	39.9464	60.0536	0.2903	0.0215	NaN	0.0358	7.4377
3290	002210	0.08	-27.27	NaN	3.49	NaN	14000.31	26.75	NaN	07-28	3.42	0.36	0.8628	140.0031	0.1439	38202.2698	39.2913	13.9333	12.9187	84.9139	2.1198	2.2147	81.2751	99.2281	26.4492	68.9181	9.333	-27.2727	65.7461	1.2632	1.2229	48.8079	369.1442	19.7383	80.2617	0.0015	0.0026	0.3981	0.0033	0.3948
3291	603111	0.16	0.0	NaN	8.43	NaN	11502.84	-4.87	NaN	07-27	8.28	11.49	36.7452	115.0284	0.1557	1000.3476	1.3547	0.94	191.4894	1.451	124.0524	0.4227	425.8339	4.6564	-10.9059	14.1094	25.6022	0.0	14.5959	1.6458	1.3299	18.9091	1794.356	47.8057	52.1943	-0.159	-0.0524	-1.3797	-0.1004	-10.3276
3292	601798	0.01	-90.2	NaN	0.1	NaN	182.79	-89.83	NaN	07-27	0.1	0.77	32.7155	1.8279	0.0051	234.5088	0.6614	0.3191	564.0865	0.4101	438.9173	0.141	1276.5957	-14.8971	-96.1293	-7.8333	12.8701	-90.1961	-8.0171	1.5459	1.157	25.9489	138.8823	57.4099	42.5901	-0.2978	-0.0218	-104.5323	-0.0512	-6.2448
3293	002726	0.3	0.0	NaN	7.27	NaN	13319.66	0.26	10转7	07-27	7.18	4.58	9.2669	133.1966	0.2994	2904.5979	6.5307	13.4893	13.3439	5.6693	31.75	1.8094	99.4805	14.1219	2.9993	9.2109	14.3567	0.0	9.328	3.7724	2.6899	210.2172	-4227.64	81.1486	18.8514	0.04	0.0486	0.8419	0.2576	26.71
3294	600299	0.22	-46.34	NaN	4.63	NaN	57737.07	-47.59	NaN	07-27	4.65	11.7	37.4219	577.3707	0.2152	4932.1202	1.839	3.261	55.1978	2.133	84.3882	0.4793	375.5477	-9.2519	-45.529	8.7845	6.8785	-46.3415	9.1574	5.2561	4.5221	348.4937	11481.8411	81.6499	18.3501	0.2448	0.0597	1.6393	0.3256	61.7008
3295	002508	0.63	8.62	NaN	13.69	NaN	59775.79	41.37	NaN	07-27	13.6	18.69	57.3146	597.7579	0.6298	3197.758	3.3694	9.8765	18.2251	1.3517	133.1656	0.5543	324.7339	26.6301	41.3685	32.0697	29.8674	8.6207	32.0386	2.0956	1.7185	102.9004	-1473.997	59.3761	40.6239	0.2185	0.0945	1.1691	0.2327	23.8454
3296	300689	0.52	52.94	NaN	9.45	NaN	2660.9	55.5	NaN	07-27	9.01	19.42	35.3769	26.609	0.5217	137.0077	2.6864	2.1092	85.3404	4.9192	36.5913	0.9334	192.8434	6.7801	55.4998	NaN	NaN	52.9412	NaN	2.434	2.1029	86.0697	4503.1815	81.2907	18.7093	0.154	0.0581	0.7929	0.3105	34.8076
3297	002240	0.02	-112.23	NaN	0.55	NaN	777.87	-112.21	NaN	07-27	0.54	0.89	7.9299	7.7787	0.0158	872.669	1.7784	5.7125	31.5098	1.4758	121.9677	0.8951	201.0948	50.8837	NaN	16.1292	4.2723	-112.2308	7.672	1.172	0.46	10.6103	179.108	62.1238	37.8762	0.066	0.0231	6.202	0.0609	6.9935
3298	300184	0.29	398.78	NaN	5.74	NaN	15363.13	597.24	NaN	07-27	3.78	4.28	7.2296	153.6313	0.2334	3581.6397	5.4415	3.1599	56.9638	5.3672	33.537	1.493	120.5626	452.1238	597.236	467.6679	456.1407	398.7805	467.6679	1.5788	1.197	10.8143	2547.8272	62.9041	37.0959	-0.0361	-0.0201	-0.8421	-0.0541	-5.437
3299	300238	0.1	66.67	NaN	1.86	NaN	2569.82	66.44	NaN	07-27	1.83	12.98	73.3712	25.6982	0.0969	197.9309	0.7464	1.8864	95.4198	0.9734	184.9188	0.407	442.2604	85.3236	66.6292	123.4954	70.9204	66.6667	135.1349	3.8451	3.3863	217.9849	-3662.8725	89.3246	10.6754	0.0054	0.0007	0.0443	0.0062	0.8576
3300	600779	0.23	25.68	NaN	7.5	NaN	11449.96	25.66	NaN	07-27	8.42	13.62	78.0236	114.4996	0.2343	840.5003	1.7204	58.3074	3.0871	0.235	765.9574	0.5185	347.1553	70.6242	25.6616	1.7549	24.1101	25.6836	1.7549	1.7864	0.9526	86.1797	-2636.6731	59.2667	40.7333	0.1274	0.0467	0.9352	0.1146	11.6124
3301	300378	0.13	62.5	NaN	2.81	NaN	3313.03	62.49	NaN	07-27	2.79	5.77	83.5371	33.1303	0.1269	574.0149	2.1995	2.6641	67.565	8.8684	20.2968	0.592	304.0541	9.7161	57.4851	4.3772	10.0671	62.5	4.2672	1.5207	1.4994	59.3151	-2397.087	65.2845	34.7155	0.0463	0.0146	0.8066	0.0419	4.2103
3302	603166	0.14	100.0	NaN	3.86	NaN	8231.1	116.39	NaN	07-27	4.0	12.02	24.3437	82.311	0.139	684.6254	1.1564	1.8216	98.8142	1.7791	101.1748	0.4209	427.655	34.7823	116.3927	1.3314	-9.4558	100.0	1.3314	1.413	1.1329	31.7302	908.9644	61.3736	38.6264	-0.0176	-0.0036	-0.1466	-0.0093	-1.1111
3303	603166	0.14	100.0	NaN	3.86	NaN	8231.1	116.39	NaN	07-27	4.0	12.02	24.3437	82.311	0.139	684.6254	1.1564	1.8216	98.8142	1.7791	101.1748	0.4209	427.655	34.7823	116.3927	1.3314	-9.4558	100.0	1.3314	1.413	1.1329	31.7302	908.9644	61.3736	38.6264	-0.0176	-0.0036	-0.1466	-0.0093	-1.1111
3304	600173	0.12	80.88	NaN	5.25	NaN	8926.19	81.69	NaN	07-27	5.16	11.97	40.5295	89.2619	0.123	745.4878	1.028	11.3627	15.8413	0.1689	1065.7194	0.1808	995.5752	2.994	81.4933	5.1643	13.1261	80.8824	5.1496	1.9433	0.7803	68.4973	-3291.8618	37.8068	62.1932	0.858	0.1399	7.152	0.2249	28.727
3305	600173	0.12	80.88	NaN	5.25	NaN	8926.19	81.69	NaN	07-27	5.16	11.97	40.5295	89.2619	0.123	745.4878	1.028	11.3627	15.8413	0.1689	1065.7194	0.1808	995.5752	2.994	81.4933	5.1643	13.1261	80.8824	5.1496	1.9433	0.7803	68.4973	-3291.8618	37.8068	62.1932	0.858	0.1399	7.152	0.2249	28.727
3306	600698	0.01	-21.33	NaN	0.87	NaN	577.8	-20.68	NaN	07-26	0.86	1.75	19.1893	5.778	0.0059	329.2177	0.3387	1.1012	163.458	1.7011	105.8139	0.2985	603.0151	19.598	-20.6811	1.289	10.594	-21.3333	1.289	1.6488	1.4038	64.8533	330.3807	46.3545	53.6455	-0.0041	-0.0009	-0.2332	-0.0017	-0.1933
3307	002644	0.07	13.8	NaN	2.64	NaN	3450.53	13.78	NaN	07-26	2.6	15.52	28.8624	34.5053	0.0675	222.2706	0.4352	3.3919	53.0676	0.737	244.2334	0.1611	1117.3184	22.9217	13.7837	5.2161	27.0675	13.8047	5.2161	6.3271	5.2037	110.2861	-161.0991	61.5519	38.4481	0.1026	0.0106	0.6608	0.0275	10.7684
3308	300181	0.08	-16.1	NaN	3.59	NaN	4819.59	-16.09	NaN	07-26	3.54	10.91	56.8936	48.1959	0.0791	441.4943	0.7253	1.5397	116.9059	0.8634	208.4781	0.4405	408.6266	-5.5898	-15.307	3.461	2.571	-16.1017	3.8733	2.2442	1.7247	17.0151	1339.9256	72.1613	27.8387	-0.2211	-0.0468	-1.8179	-0.1682	-21.997
3309	002697	0.07	-12.5	NaN	4.42	NaN	9852.25	-3.56	NaN	07-26	4.37	2.87	27.5226	98.5225	0.0724	3432.7729	2.524	156.6172	1.1493	2.2614	79.5967	1.7986	100.0778	11.7876	-3.5627	5.36	11.8036	-12.5	5.36	1.0769	0.4502	24.3261	1590.1424	54.9504	45.0496	0.0428	0.0359	1.4928	0.0796	7.9647
3310	600080	0.05	10.2	NaN	1.29	NaN	1390.45	10.3	NaN	07-26	1.27	3.85	63.3035	13.9045	0.0455	360.8239	1.1818	2.1852	82.3723	2.7476	65.5117	0.971	185.3759	18.3783	12.0162	2.77	13.2615	10.1962	2.7036	1.032	0.8936	8.8542	556.9782	75.5541	24.4459	0.0212	0.0053	0.541	0.0217	2.2046
3311	002224	0.13	-13.33	NaN	5.3	NaN	8501.98	-13.82	NaN	07-26	5.26	20.46	39.4053	85.0198	0.1291	415.3633	0.6311	5.0673	35.5219	1.4001	128.5622	0.3669	490.5969	5.0912	-13.7725	9.5785	9.4528	-13.3333	9.9086	8.6402	7.0998	567.4043	10116.4182	92.5623	7.4377	-0.0921	-0.0216	-0.4556	-0.2899	-28.9903
3312	603179	0.76	100.0	NaN	11.59	NaN	10892.45	138.45	NaN	07-26	9.12	6.89	23.745	108.9245	0.6833	1580.5772	9.9157	3.2212	55.8798	2.3858	75.4464	0.9899	181.8365	182.9722	138.4537	126.9612	77.2204	100.0	126.9612	1.4521	1.0939	21.5891	7608.6389	48.02	51.98	-0.018	-0.0114	-0.2613	-0.022	-2.2946
3313	002255	0.08	62.69	NaN	1.98	NaN	4628.9	61.65	NaN	07-26	1.96	10.01	28.8835	46.289	0.0745	461.9873	0.7443	0.7069	254.6329	0.4729	380.6302	0.2078	866.2175	6.4065	37.1999	5.0327	3.4454	62.6898	4.1627	2.0286	1.354	44.2792	14312.6188	66.7255	33.2745	0.1329	0.0165	1.2046	0.0495	5.5455
3314	002288	0.03	912.12	NaN	1.84	NaN	3112.31	912.19	NaN	07-26	1.82	4.96	15.6416	31.1231	0.0334	626.2759	0.6722	1.3027	138.1746	1.2683	141.9223	0.4911	366.5241	48.4046	912.1913	-2.0045	12.1357	912.1212	-2.0045	1.0811	0.6907	13.8311	266.7536	59.4359	40.5641	0.0329	0.0072	0.6622	0.0177	1.8012
3315	002469	0.05	23.75	NaN	1.97	NaN	2489.88	20.88	NaN	07-26	2.15	6.55	24.2146	24.8988	0.0494	379.5828	0.7542	0.8043	223.7971	2.6344	68.3268	0.2748	655.0218	127.0584	29.3523	-1.9818	8.0563	23.75	-2.8795	3.6018	3.2293	141.1321	-895.3969	75.6821	24.3179	-0.3833	-0.0882	-4.8832	-0.3627	-36.2736
3316	600338	0.87	116.18	NaN	39.26	NaN	56987.67	116.18	10派6	07-26	35.49	48.67	69.2481	569.8767	0.8726	1170.6904	1.7927	9.6226	18.706	2.3676	76.0264	1.2393	145.2433	80.4461	118.2559	89.9324	58.3231	116.1754	90.1442	1.7941	1.5419	120.7066	-1030.2007	71.5318	28.4682	0.4187	0.2183	0.8605	0.7667	76.8657
3317	300468	0.27	32.42	NaN	3.25	NaN	2803.8	33.63	NaN	07-25	3.17	14.2	50.0764	28.038	0.2659	197.3433	1.8721	1.4032	128.2782	11.5983	15.5195	0.2697	667.4082	41.6185	33.631	13.3888	11.8616	32.4179	13.3888	4.9817	4.8994	377.558	-1366.6691	85.484	14.516	-0.1203	-0.023	-0.8465	-0.1582	-15.9731
3318	300046	0.19	163.16	NaN	3.36	NaN	2699.8	163.16	NaN	07-25	3.32	19.04	38.0473	26.998	0.19	141.7859	0.9979	2.0319	88.587	1.1977	150.2881	0.2774	648.8825	65.1168	163.1552	6.3078	-4.2589	163.1579	6.3078	2.4186	2.0681	146.4577	-685.5347	79.1602	20.8398	0.3762	0.052	1.9759	0.2496	25.6641
3319	600375	0.05	-113.51	NaN	1.11	NaN	3016.18	-114.82	NaN	07-25	1.1	0.96	14.5963	30.1618	0.0542	3110.9199	5.5977	1.6812	107.0664	1.9106	94.2112	0.6245	288.2306	85.7506	NaN	12.9378	11.3368	-113.5135	12.8029	0.7711	0.5464	18.8025	195.9359	26.4406	73.5594	-0.0641	-0.0188	-5.4889	-0.0256	-2.8684
3320	300249	0.05	168.5	NaN	2.5	NaN	2336.53	113.54	NaN	07-25	3.27	5.92	29.2214	23.3653	0.0536	394.335	0.9057	0.5124	351.2881	0.9737	184.8619	0.2511	716.8459	0.8421	-2.4099	2.0463	23.9338	168.5	-0.6183	1.2662	0.9926	15.9661	192.2795	40.6605	59.3395	-0.1773	-0.0303	-4.0014	-0.0511	-5.4363
3321	002299	0.02	-92.72	NaN	0.31	NaN	1787.56	-92.73	NaN	07-25	0.33	0.41	5.0512	17.8756	0.016	4327.1612	3.8951	13.1743	13.663	2.8088	64.0843	1.7081	105.3802	10.2605	-109.1538	-2.35	4.754	-92.7215	-1.9107	0.4739	0.2241	13.3199	77.1255	48.0594	51.9406	0.089	0.0326	NaN	0.0627	6.7076
3322	300125	-0.12	-40.0	NaN	-1.37	NaN	-1407.52	-39.34	NaN	07-25	-1.38	-31.17	34.1967	-14.0752	-0.1192	45.1508	0.3826	0.4685	384.2049	0.2238	804.2895	0.0548	3284.6715	-8.8241	NaN	-4.9239	-13.5192	-40.0	-4.9538	4.1823	3.5028	137.51	-30.3808	62.6425	37.3575	-0.1137	-0.0031	NaN	-0.0083	-2.727
3323	603338	0.92	76.92	NaN	13.05	NaN	14952.37	77.55	NaN	07-25	12.39	27.05	43.8785	149.5237	0.9201	552.6637	3.401	2.3422	76.8508	1.6541	108.8205	0.5892	305.499	74.5475	77.4927	20.6099	17.0154	76.9231	21.3428	3.0113	2.4392	149.1927	3469.3925	76.4524	23.5476	0.1265	0.0443	0.4674	0.1881	20.4108
